vehicle_id,n_readouts,first_time,last_time,observation_duration
1152,110,4.0,447.8,443.8
1153,36,9.0,394.8,385.8
1154,95,5.6,444.2,438.59999999999997
1155,75,6.0,283.0,277.0
1157,8,5.6,145.6,140.0
1158,60,27.8,343.0,315.2
1159,43,0.2,199.0,198.8
1160,13,12.2,139.2,126.99999999999999
1162,22,15.4,195.4,180.0
1163,74,5.2,456.6,451.40000000000003
1164,53,2.6,460.6,458.0
1166,39,5.0,204.0,199.0
1167,77,6.6,400.2,393.59999999999997
1168,45,6.6,254.6,248.0
1169,67,0.6,259.8,259.2
1170,15,1.6,144.0,142.4
1172,110,3.6,445.8,442.2
1173,38,12.2,323.0,310.8
1174,101,4.0,453.8,449.8
1175,30,7.8,173.6,165.79999999999998
1176,36,7.0,203.2,196.2
1177,70,0.0,309.2,309.2
1178,32,6.6,179.2,172.6
1180,41,6.6,268.8,262.2
1181,37,0.0,148.8,148.8
1182,26,0.0,285.4,285.4
1183,38,0.0,142.4,142.4
1184,38,4.2,222.6,218.4
1186,88,14.6,426.0,411.4
1188,84,15.2,452.0,436.8
1189,43,9.2,198.6,189.4
1190,77,2.6,397.4,394.79999999999995
1191,77,2.8,460.6,457.8
1192,58,13.8,410.2,396.4
1193,32,5.8,204.2,198.39999999999998
1194,80,6.2,402.0,395.8
1195,12,2.6,110.6,108.0
1196,87,4.0,426.6,422.6
1198,56,6.2,316.2,310.0
1200,30,17.0,175.0,158.0
1201,17,3.6,83.8,80.2
1202,68,2.6,386.4,383.79999999999995
1203,37,17.0,226.8,209.8
1204,109,2.6,459.6,457.0
1206,19,5.8,94.0,88.2
1207,25,7.2,212.0,204.8
1209,43,6.2,381.2,375.0
1210,33,15.2,194.6,179.4
1211,11,10.4,127.4,117.0
1214,35,17.0,216.0,199.0
1216,103,2.8,468.4,465.59999999999997
1219,92,1.8,458.2,456.4
1220,97,11.0,421.2,410.2
1221,29,6.2,176.2,170.0
1222,41,6.0,243.4,237.4
1223,33,4.0,168.8,164.8
1224,69,25.2,360.4,335.2
1225,82,4.2,348.4,344.2
1226,49,6.0,289.4,283.4
1227,59,13.2,234.2,221.0
1229,35,17.0,213.6,196.6
1230,65,6.0,363.8,357.8
1231,57,12.4,396.2,383.8
1232,50,6.0,202.0,196.0
1233,45,6.0,241.6,235.6
1234,46,6.0,250.8,244.8
1235,79,3.0,469.4,466.4
1237,66,0.8,289.0,288.2
1238,52,6.0,318.2,312.2
1239,43,6.0,215.6,209.6
1240,23,6.0,140.6,134.6
1241,76,6.0,439.8,433.8
1242,21,1.8,158.6,156.79999999999998
1243,77,4.0,382.0,378.0
1244,96,3.8,445.2,441.4
1245,62,4.0,345.2,341.2
1246,115,1.4,339.6,338.20000000000005
1247,97,5.8,442.4,436.59999999999997
1248,66,12.0,344.2,332.2
1249,10,1.4,142.0,140.6
1250,109,3.4,459.2,455.8
1251,9,5.2,134.2,129.0
1253,17,8.6,167.6,159.0
1254,37,3.2,249.4,246.20000000000002
1256,8,8.2,137.0,128.8
1257,54,9.0,181.0,172.0
1258,24,4.0,132.6,128.6
1259,37,0.0,146.4,146.4
1261,53,4.0,341.6,337.6
1265,115,13.0,463.0,450.0
1266,103,9.4,441.0,431.6
1269,107,0.0,346.4,346.4
1270,79,4.0,453.4,449.4
1271,27,3.2,185.4,182.20000000000002
1273,14,12.0,278.6,266.6
1275,89,7.4,435.0,427.6
1276,118,17.8,438.8,421.0
1278,32,10.8,170.6,159.79999999999998
1281,94,7.0,469.4,462.4
1283,29,38.2,407.8,369.6
1284,87,15.8,454.6,438.8
1287,97,0.0,311.6,311.6
1288,25,0.0,144.4,144.4
1290,85,0.0,287.8,287.8
1291,50,6.8,459.0,452.2
1292,26,0.0,128.0,128.0
1295,12,13.4,211.4,198.0
1298,45,0.0,199.8,199.8
1299,13,2.6,176.6,174.0
1300,74,6.2,433.2,427.0
1301,105,0.0,390.6,390.6
1302,36,4.4,142.2,137.79999999999998
1303,67,13.4,411.2,397.8
1304,68,6.8,346.8,340.0
1305,91,2.8,453.8,451.0
1306,78,8.6,340.2,331.59999999999997
1307,75,6.6,431.6,425.0
1308,65,8.8,438.2,429.4
1309,37,4.6,176.6,172.0
1312,12,16.4,176.4,160.0
1313,17,0.6,112.0,111.4
1314,47,10.2,269.8,259.6
1316,63,4.0,410.2,406.2
1317,34,6.4,433.6,427.20000000000005
1318,70,3.6,446.2,442.59999999999997
1319,54,0.0,170.8,170.8
1321,36,9.2,194.0,184.8
1322,112,3.8,444.8,441.0
1323,21,0.0,142.8,142.8
1324,47,4.0,251.0,247.0
1325,35,0.8,214.6,213.79999999999998
1326,10,0.0,93.4,93.4
1328,61,1.2,439.2,438.0
1329,33,9.0,217.6,208.6
1330,84,9.0,451.8,442.8
1331,40,0.0,440.4,440.4
1335,32,11.6,428.0,416.4
1340,38,5.8,215.2,209.39999999999998
1341,74,7.4,289.8,282.40000000000003
1342,64,0.6,318.6,318.0
1343,33,31.8,254.0,222.2
1344,93,5.8,437.4,431.59999999999997
1345,83,14.2,426.6,412.40000000000003
1347,15,17.6,190.0,172.4
1348,63,10.6,321.4,310.79999999999995
1351,12,17.4,132.2,114.79999999999998
1353,93,14.2,457.6,443.40000000000003
1354,24,7.8,152.6,144.79999999999998
1355,37,17.0,328.8,311.8
1356,35,0.0,182.0,182.0
1359,38,6.4,362.2,355.8
1360,43,12.6,213.6,201.0
1362,38,12.4,186.4,174.0
1363,26,8.4,172.2,163.79999999999998
1364,48,0.0,413.0,413.0
1367,13,9.4,277.8,268.40000000000003
1369,32,0.0,176.4,176.4
1370,51,0.4,425.6,425.20000000000005
1371,41,0.4,392.0,391.6
1372,36,4.8,192.4,187.6
1373,27,11.2,130.2,118.99999999999999
1374,33,11.0,129.6,118.6
1375,11,11.0,88.8,77.8
1377,57,7.2,286.0,278.8
1378,34,0.0,166.8,166.8
1379,46,8.6,333.8,325.2
1380,54,4.8,239.8,235.0
1381,91,0.0,421.0,421.0
1383,68,8.0,296.8,288.8
1384,117,4.8,445.8,441.0
1385,28,3.0,199.0,196.0
1386,54,4.8,425.2,420.4
1387,41,14.0,413.6,399.6
1392,21,9.6,286.6,277.0
1393,23,14.2,123.2,109.0
1394,92,7.2,442.0,434.8
1395,87,0.6,425.2,424.59999999999997
1396,75,9.0,418.2,409.2
1397,103,6.2,361.4,355.2
1398,60,4.2,241.6,237.4
1399,22,12.4,285.2,272.8
1401,103,9.2,446.4,437.2
1404,49,5.8,301.4,295.59999999999997
1405,86,4.0,400.6,396.6
1406,16,0.8,128.0,127.2
1408,21,9.4,221.6,212.2
1409,79,2.0,342.6,340.6
1410,45,4.0,286.4,282.4
1411,47,4.0,239.6,235.6
1413,29,12.6,144.2,131.6
1414,90,18.2,453.0,434.8
1415,19,1.4,177.8,176.4
1418,106,0.6,462.2,461.59999999999997
1420,29,12.2,360.2,348.0
1421,78,20.0,306.2,286.2
1422,13,15.0,141.8,126.80000000000001
1423,10,1.2,110.8,109.6
1425,50,0.0,188.2,188.2
1427,14,5.2,277.2,272.0
1429,54,2.8,332.6,329.8
1431,133,6.0,434.2,428.2
1432,21,13.4,131.0,117.6
1433,41,0.2,190.8,190.60000000000002
1435,90,12.4,428.0,415.6
1437,30,2.0,360.2,358.2
1438,40,8.4,271.6,263.20000000000005
1439,38,5.4,416.4,411.0
1440,29,8.0,128.8,120.80000000000001
1442,21,11.4,156.8,145.4
1443,59,6.6,245.6,239.0
1444,15,2.2,162.4,160.20000000000002
1445,8,7.4,119.2,111.8
1446,15,10.4,106.0,95.6
1448,40,2.4,432.6,430.20000000000005
1449,34,0.0,241.2,241.2
1452,164,0.0,424.4,424.4
1453,117,0.2,453.6,453.40000000000003
1454,12,0.0,242.0,242.0
1455,120,1.8,450.8,449.0
1457,80,11.2,358.4,347.2
1459,22,3.0,242.4,239.4
1460,8,11.2,241.4,230.20000000000002
1461,78,16.8,399.2,382.4
1462,50,6.8,281.2,274.4
1463,10,8.6,242.4,233.8
1464,47,20.4,235.6,215.2
1465,30,11.8,214.6,202.79999999999998
1466,30,3.0,203.6,200.6
1467,36,8.4,203.4,195.0
1468,32,19.2,181.0,161.8
1469,37,0.8,433.0,432.2
1470,33,16.2,212.0,195.8
1471,16,8.6,226.0,217.4
1472,73,14.6,326.8,312.2
1474,59,2.6,239.0,236.4
1475,66,0.2,363.2,363.0
1477,35,8.4,289.6,281.20000000000005
1479,112,14.8,456.8,442.0
1480,74,6.6,420.0,413.4
1482,56,11.0,278.4,267.4
1484,34,1.0,142.0,141.0
1485,9,9.8,164.0,154.2
1486,53,17.6,241.0,223.4
1487,34,19.0,190.6,171.6
1489,141,0.0,453.6,453.6
1490,33,8.6,222.8,214.20000000000002
1491,63,0.8,261.2,260.4
1493,91,3.8,434.6,430.8
1494,38,3.6,220.8,217.20000000000002
1496,29,7.0,142.2,135.2
1497,60,0.0,266.2,266.2
1498,41,9.4,214.2,204.79999999999998
1499,44,5.6,348.8,343.2
1504,17,14.0,251.4,237.4
1505,25,11.0,325.0,314.0
1506,56,13.8,299.4,285.59999999999997
1510,122,6.2,417.6,411.40000000000003
1514,85,6.6,433.2,426.59999999999997
1515,40,1.4,204.4,203.0
1516,82,12.0,352.8,340.8
1517,122,7.0,439.0,432.0
1518,86,7.8,438.0,430.2
1519,34,10.4,172.4,162.0
1520,28,3.4,148.0,144.6
1521,84,10.6,362.8,352.2
1523,79,4.4,436.0,431.6
1524,72,9.6,347.8,338.2
1528,23,5.2,441.2,436.0
1529,66,5.0,253.4,248.4
1532,31,10.0,280.0,270.0
1534,70,8.0,303.0,295.0
1535,8,11.6,170.4,158.8
1537,118,0.8,451.4,450.59999999999997
1538,44,0.2,439.4,439.2
1539,56,8.8,348.6,339.8
1540,78,2.8,390.8,388.0
1543,50,13.6,295.2,281.59999999999997
1544,51,8.8,281.4,272.59999999999997
1545,36,0.0,383.4,383.4
1546,42,4.2,402.2,398.0
1547,61,10.0,394.4,384.4
1548,52,8.8,323.0,314.2
1550,76,6.6,433.6,427.0
1551,77,10.0,454.6,444.6
1553,62,8.0,327.2,319.2
1554,53,10.6,288.2,277.59999999999997
1555,39,6.8,182.0,175.2
1557,60,5.8,294.2,288.4
1558,49,0.0,247.6,247.6
1559,80,8.6,449.6,441.0
1560,44,0.0,393.2,393.2
1561,26,8.8,137.6,128.79999999999998
1562,108,6.0,378.8,372.8
1563,36,0.0,189.0,189.0
1565,69,6.6,274.6,268.0
1566,36,8.6,170.6,162.0
1568,64,7.8,280.0,272.2
1569,14,3.8,142.2,138.39999999999998
1573,68,7.8,350.2,342.4
1575,111,11.8,438.0,426.2
1577,62,60.4,326.2,265.8
1578,20,6.2,135.2,129.0
1579,38,0.0,400.4,400.4
1580,41,6.0,135.6,129.6
1581,27,6.4,141.0,134.6
1582,24,0.8,126.0,125.2
1583,55,1.4,213.6,212.2
1584,49,8.8,377.4,368.59999999999997
1587,108,0.0,443.0,443.0
1589,59,0.0,169.2,169.2
1590,84,8.2,389.2,381.0
1592,111,1.6,439.8,438.2
1593,27,3.6,139.2,135.6
1594,54,4.4,377.8,373.40000000000003
1596,41,0.0,285.6,285.6
1602,8,8.8,105.8,97.0
1603,6,10.8,201.4,190.6
1604,45,7.2,248.4,241.20000000000002
1607,48,1.8,215.4,213.6
1608,103,2.6,384.8,382.2
1609,22,15.2,431.4,416.2
1610,88,1.2,446.0,444.8
1611,43,4.6,151.8,147.20000000000002
1612,59,0.2,250.2,250.0
1613,74,0.0,409.0,409.0
1614,26,6.4,315.6,309.20000000000005
1615,88,1.8,347.0,345.2
1617,25,11.4,156.8,145.4
1619,14,1.4,160.4,159.0
1620,63,8.6,319.6,311.0
1621,22,10.6,144.0,133.4
1624,43,9.0,222.6,213.6
1625,52,7.6,305.2,297.59999999999997
1626,8,13.6,97.6,84.0
1627,23,8.6,137.8,129.20000000000002
1629,41,7.6,177.8,170.20000000000002
1630,114,3.0,452.8,449.8
1631,29,12.2,144.0,131.8
1632,118,10.0,434.2,424.2
1635,84,5.0,174.0,169.0
1636,56,7.2,276.0,268.8
1637,25,6.0,169.6,163.6
1638,103,6.4,209.6,203.2
1640,164,3.0,453.4,450.4
1643,98,4.8,189.6,184.79999999999998
1644,153,0.0,353.2,353.2
1645,48,5.8,228.4,222.6
1646,118,4.6,270.2,265.59999999999997
1647,85,0.4,413.2,412.8
1648,55,5.6,282.2,276.59999999999997
1649,137,6.8,380.4,373.59999999999997
1650,44,4.0,211.6,207.6
1651,104,5.0,204.0,199.0
1653,126,1.2,316.8,315.6
1654,89,4.2,428.8,424.6
1655,128,6.6,342.2,335.59999999999997
1656,104,5.2,192.4,187.20000000000002
1657,73,0.0,340.8,340.8
1658,95,7.2,237.2,230.0
1659,99,5.8,201.4,195.6
1661,140,9.8,218.2,208.39999999999998
1662,96,1.6,432.6,431.0
1664,134,0.4,314.2,313.8
1666,80,10.0,212.4,202.4
1667,21,12.8,278.8,266.0
1669,81,5.2,199.8,194.60000000000002
1672,85,5.2,160.4,155.20000000000002
1674,84,1.0,210.8,209.8
1676,45,5.4,198.0,192.6
1678,52,4.8,202.4,197.6
1680,136,1.2,294.0,292.8
1683,32,7.2,152.4,145.20000000000002
1684,35,9.6,369.8,360.2
1687,140,0.2,179.4,179.20000000000002
1688,38,6.4,193.4,187.0
1691,8,0.0,91.4,91.4
1692,23,8.6,292.0,283.4
1693,10,8.8,201.2,192.39999999999998
1695,126,2.2,222.2,220.0
1696,34,5.8,175.8,170.0
1698,47,4.6,189.2,184.6
1700,47,0.4,309.6,309.20000000000005
1701,120,0.0,353.6,353.6
1703,9,36.2,102.0,65.8
1704,108,6.8,249.6,242.79999999999998
1709,114,5.8,250.0,244.2
1710,39,3.0,188.8,185.8
1711,119,0.0,432.2,432.2
1712,77,0.0,302.0,302.0
1713,26,9.8,136.8,127.00000000000001
1714,91,0.0,433.4,433.4
1715,19,56.0,247.0,191.0
1716,113,6.0,444.8,438.8
1717,102,5.6,318.8,313.2
1718,44,0.0,346.2,346.2
1719,86,9.4,373.4,364.0
1721,65,9.4,251.8,242.4
1722,19,10.0,139.6,129.6
1723,82,7.8,174.8,167.0
1724,161,4.0,432.6,428.6
1725,64,3.4,334.6,331.20000000000005
1726,143,1.2,388.8,387.6
1728,146,0.0,349.6,349.6
1732,76,5.6,135.8,130.20000000000002
1733,11,1.6,128.2,126.6
1734,51,9.8,263.2,253.39999999999998
1735,65,4.8,330.4,325.59999999999997
1736,23,8.8,366.6,357.8
1737,33,4.6,176.4,171.8
1738,19,64.8,313.2,248.39999999999998
1739,116,4.2,438.2,434.0
1740,67,9.4,301.8,292.40000000000003
1741,23,0.8,153.6,152.79999999999998
1742,31,0.8,122.8,122.0
1743,67,1.8,274.2,272.4
1745,57,9.4,220.8,211.4
1747,42,0.8,235.6,234.79999999999998
1750,24,0.0,151.8,151.8
1752,22,12.2,144.0,131.8
1754,43,3.4,210.8,207.4
1758,111,9.0,434.0,425.0
1759,61,9.6,272.4,262.79999999999995
1760,8,12.6,165.0,152.4
1761,5,7.0,75.6,68.6
1762,44,20.8,361.4,340.59999999999997
1764,83,2.8,179.8,177.0
1765,77,1.0,155.0,154.0
1768,65,12.4,318.2,305.8
1769,105,0.0,425.6,425.6
1770,77,9.6,431.2,421.59999999999997
1772,18,6.6,248.8,242.20000000000002
1773,118,2.2,423.6,421.40000000000003
1775,74,3.2,168.6,165.4
1776,9,11.4,142.4,131.0
1777,106,4.2,414.4,410.2
1778,20,9.6,281.6,272.0
1780,97,5.6,176.8,171.20000000000002
1783,103,2.4,143.8,141.4
1785,95,3.8,237.8,234.0
1786,69,0.0,132.8,132.8
1787,115,6.6,247.8,241.20000000000002
1788,85,8.8,212.6,203.79999999999998
1792,61,9.6,331.4,321.79999999999995
1793,32,2.4,289.8,287.40000000000003
1794,22,3.0,135.2,132.2
1795,53,0.0,286.6,286.6
1796,10,0.0,126.2,126.2
1797,16,0.2,244.0,243.8
1798,46,3.8,225.4,221.6
1799,78,0.0,406.8,406.8
1800,77,8.2,360.8,352.6
1801,75,8.4,376.6,368.20000000000005
1802,65,9.6,412.8,403.2
1803,29,0.0,172.0,172.0
1805,152,0.0,437.8,437.8
1806,68,9.6,426.4,416.79999999999995
1807,76,8.4,420.0,411.6
1808,136,5.8,322.6,316.8
1809,70,2.8,387.0,384.2
1810,20,14.6,247.4,232.8
1811,65,12.0,355.6,343.6
1812,48,4.4,217.0,212.6
1813,55,0.0,435.2,435.2
1815,106,4.0,432.6,428.6
1816,57,9.6,288.2,278.59999999999997
1817,142,0.0,445.2,445.2
1819,28,9.6,150.6,141.0
1821,82,4.8,128.8,124.00000000000001
1822,32,8.6,355.0,346.4
1823,80,8.4,408.6,400.20000000000005
1825,38,6.8,211.8,205.0
1826,45,15.0,238.6,223.6
1827,133,2.8,335.6,332.8
1828,50,4.4,208.6,204.2
1829,75,0.0,175.6,175.6
1830,63,6.8,324.0,317.2
1832,84,0.6,392.0,391.4
1833,67,54.4,428.2,373.8
1835,8,10.0,142.4,132.4
1836,150,0.0,431.2,431.2
1837,14,9.2,159.2,150.0
1838,66,8.8,379.6,370.8
1841,7,11.2,79.2,68.0
1844,58,0.0,119.2,119.2
1845,72,6.4,306.2,299.8
1847,57,8.6,171.2,162.6
1848,45,3.4,211.8,208.4
1849,13,34.8,260.4,225.59999999999997
1850,58,0.4,267.6,267.20000000000005
1851,156,4.8,429.6,424.8
1852,39,6.8,241.8,235.0
1853,56,0.0,407.2,407.2
1854,13,0.0,287.8,287.8
1855,54,4.6,213.8,209.20000000000002
1856,11,16.0,190.8,174.8
1857,75,0.0,412.2,412.2
1858,6,0.0,135.8,135.8
1859,75,2.6,431.8,429.2
1860,83,6.2,440.4,434.2
1863,133,2.4,289.0,286.6
1865,22,9.6,136.2,126.6
1866,146,6.0,424.0,418.0
1867,167,3.4,377.4,374.0
1869,32,1.4,140.2,138.79999999999998
1870,7,0.0,156.8,156.8
1872,75,11.8,332.0,320.2
1873,62,0.8,315.6,314.8
1874,148,5.0,443.8,438.8
1875,66,101.8,435.6,333.8
1876,113,2.0,241.8,239.8
1878,124,0.0,412.2,412.2
1879,72,6.4,300.2,293.8
1880,32,3.8,158.2,154.39999999999998
1881,74,10.4,289.6,279.20000000000005
1882,60,12.0,428.2,416.2
1887,52,4.0,220.0,216.0
1888,230,0.0,387.2,387.2
1889,82,15.6,445.0,429.4
1892,108,1.0,433.0,432.0
1893,67,3.0,442.6,439.6
1896,124,4.4,440.8,436.40000000000003
1897,81,3.0,406.0,403.0
1898,35,5.8,220.2,214.39999999999998
1900,33,6.2,175.8,169.60000000000002
1902,74,5.4,352.6,347.20000000000005
1904,74,3.8,377.0,373.2
1905,156,0.0,443.8,443.8
1908,10,16.6,100.6,84.0
1911,95,10.6,227.2,216.6
1912,24,16.6,288.8,272.2
1913,120,4.8,416.0,411.2
1914,67,7.0,436.4,429.4
1915,98,9.4,423.2,413.8
1916,54,16.2,442.0,425.8
1917,40,1.2,174.8,173.60000000000002
1918,37,4.2,163.4,159.20000000000002
1919,128,14.0,430.2,416.2
1920,34,6.6,157.6,151.0
1921,92,9.6,405.4,395.79999999999995
1922,75,6.4,347.4,341.0
1924,62,0.2,290.8,290.6
1925,48,5.4,438.0,432.6
1926,25,1.8,125.4,123.60000000000001
1927,45,0.0,204.2,204.2
1928,49,14.0,267.0,253.0
1929,40,9.8,199.4,189.6
1930,34,4.4,191.0,186.6
1931,56,8.2,269.6,261.40000000000003
1932,70,13.2,382.6,369.40000000000003
1934,46,4.0,291.2,287.2
1935,44,5.4,408.6,403.20000000000005
1936,24,0.0,133.0,133.0
1938,71,1.4,322.4,321.0
1939,89,8.2,217.8,209.60000000000002
1940,46,0.0,159.4,159.4
1942,11,12.8,167.0,154.2
1943,113,2.4,439.0,436.6
1945,180,0.0,441.0,441.0
1946,52,8.2,247.8,239.60000000000002
1947,44,36.4,412.0,375.6
1950,125,45.0,388.4,343.4
1952,10,7.2,99.0,91.8
1953,23,14.8,211.6,196.79999999999998
1955,56,5.4,285.6,280.20000000000005
1956,61,2.8,322.4,319.59999999999997
1957,10,4.6,81.6,77.0
1958,51,2.6,257.6,255.00000000000003
1961,119,10.8,435.2,424.4
1962,84,3.0,346.8,343.8
1963,68,0.0,427.0,427.0
1964,45,5.8,233.0,227.2
1967,47,4.0,277.2,273.2
1968,143,17.0,316.8,299.8
1969,48,2.8,215.0,212.2
1970,23,10.4,139.0,128.6
1972,61,14.6,364.4,349.79999999999995
1975,36,12.4,240.0,227.6
1977,86,2.0,422.0,420.0
1978,29,7.6,140.0,132.4
1979,59,6.6,219.8,213.20000000000002
1980,10,2.0,142.6,140.6
1981,74,0.2,288.8,288.6
1982,108,5.4,394.2,388.8
1984,72,14.0,426.6,412.6
1985,112,6.4,441.2,434.8
1987,18,4.8,210.0,205.2
1988,107,3.4,287.2,283.8
1989,44,0.6,431.2,430.59999999999997
1992,80,0.4,439.6,439.20000000000005
1994,31,2.6,134.2,131.6
1996,7,19.2,199.8,180.60000000000002
1997,91,2.6,428.0,425.4
1998,92,9.4,327.6,318.20000000000005
1999,33,5.2,188.4,183.20000000000002
2002,70,4.0,311.4,307.4
2003,58,59.0,398.6,339.6
2004,102,3.0,392.0,389.0
2005,8,16.6,179.2,162.6
2006,56,7.0,354.6,347.6
2007,32,0.2,179.4,179.20000000000002
2009,18,7.6,195.8,188.20000000000002
2010,30,7.2,137.6,130.4
2013,7,6.2,124.6,118.39999999999999
2014,30,44.8,196.8,152.0
2015,84,3.8,425.6,421.8
2016,48,6.2,206.0,199.8
2017,57,15.4,348.0,332.6
2018,45,2.2,224.4,222.20000000000002
2022,14,11.2,209.0,197.8
2023,101,8.4,402.2,393.8
2024,48,5.0,133.4,128.4
2026,92,0.2,331.0,330.8
2027,58,0.6,294.4,293.79999999999995
2028,154,7.6,442.0,434.4
2030,43,7.0,242.6,235.6
2031,26,19.2,149.0,129.8
2032,56,13.0,392.8,379.8
2034,87,3.8,418.0,414.2
2035,33,2.8,140.4,137.6
2037,47,6.8,221.8,215.0
2038,96,5.2,411.4,406.2
2039,29,7.8,373.2,365.4
2041,83,0.0,391.6,391.6
2043,45,6.8,222.0,215.2
2045,23,8.2,190.4,182.20000000000002
2046,74,10.6,424.0,413.4
2047,103,4.6,427.0,422.4
2048,24,0.0,159.4,159.4
2049,140,5.6,423.6,418.0
2051,64,10.6,424.0,413.4
2052,53,4.8,288.4,283.59999999999997
2053,6,33.0,171.8,138.8
2055,86,2.8,186.2,183.39999999999998
2056,39,0.2,354.0,353.8
2057,71,9.0,329.4,320.4
2059,26,25.2,140.4,115.2
2060,50,14.8,276.6,261.8
2062,47,20.6,168.6,148.0
2063,154,5.4,305.4,300.0
2064,28,2.2,174.0,171.8
2065,75,0.2,360.6,360.40000000000003
2066,76,20.0,434.8,414.8
2068,35,5.4,218.0,212.6
2069,22,1.6,237.4,235.8
2070,16,1.2,191.2,190.0
2071,57,6.4,164.8,158.4
2074,27,14.0,162.0,148.0
2075,114,1.0,429.6,428.6
2077,61,0.2,404.0,403.8
2078,76,14.0,394.4,380.4
2085,76,1.4,429.6,428.20000000000005
2087,39,2.2,278.8,276.6
2089,103,0.0,336.0,336.0
2092,147,4.2,443.6,439.40000000000003
2093,10,8.2,165.0,156.8
2094,97,19.0,393.4,374.4
2095,27,5.4,168.8,163.4
2097,44,4.8,213.0,208.2
2102,74,64.6,388.2,323.6
2103,10,15.8,201.4,185.6
2104,150,0.4,411.2,410.8
2105,103,3.4,350.6,347.20000000000005
2107,71,7.8,342.8,335.0
2108,153,3.8,432.6,428.8
2109,46,13.2,242.6,229.4
2110,166,11.4,439.2,427.8
2111,29,54.0,395.0,341.0
2113,138,11.0,351.8,340.8
2115,57,1.2,276.4,275.2
2116,168,0.6,437.8,437.2
2120,119,8.8,389.4,380.59999999999997
2121,151,11.2,425.4,414.2
2122,160,8.0,330.0,322.0
2123,36,4.8,174.6,169.79999999999998
2127,112,2.8,415.8,413.0
2128,35,2.6,137.2,134.6
2130,111,11.0,231.4,220.4
2131,43,5.6,216.0,210.4
2132,58,8.2,244.6,236.4
2133,162,1.0,430.0,429.0
2134,25,3.0,128.0,125.0
2135,15,9.0,240.8,231.8
2136,81,20.6,408.6,388.0
2137,25,10.0,120.0,110.0
2139,70,8.8,156.8,148.0
2140,146,10.0,401.6,391.6
2141,55,7.4,293.8,286.40000000000003
2142,43,8.8,322.8,314.0
2143,14,11.2,282.0,270.8
2145,60,0.2,294.8,294.6
2148,61,10.4,301.2,290.8
2149,68,9.0,426.0,417.0
2150,133,12.8,410.0,397.2
2151,36,9.2,171.2,162.0
2152,49,5.2,211.2,206.0
2153,34,9.0,185.2,176.2
2154,35,1.4,200.2,198.79999999999998
2156,27,9.0,158.6,149.6
2157,62,0.0,128.0,128.0
2160,54,8.8,289.4,280.59999999999997
2161,86,3.8,420.6,416.8
2162,73,0.6,423.4,422.79999999999995
2163,73,0.0,428.2,428.2
2164,100,13.4,433.2,419.8
2165,55,0.4,217.2,216.79999999999998
2166,157,7.8,427.0,419.2
2167,97,7.0,402.6,395.6
2168,93,19.8,423.0,403.2
2169,65,0.0,314.8,314.8
2171,53,19.2,227.4,208.20000000000002
2172,72,7.8,431.4,423.59999999999997
2173,84,13.0,137.2,124.19999999999999
2175,163,7.4,425.6,418.20000000000005
2177,7,2.0,138.6,136.6
2178,56,2.4,287.2,284.8
2181,72,25.8,319.8,294.0
2182,15,25.8,385.6,359.8
2183,83,7.4,355.2,347.8
2184,14,2.8,240.8,238.0
2185,88,5.4,424.6,419.20000000000005
2186,69,4.8,420.0,415.2
2187,124,3.8,321.6,317.8
2188,81,13.2,428.8,415.6
2189,67,30.2,412.0,381.8
2191,108,0.4,216.4,216.0
2192,133,10.6,314.8,304.2
2193,87,12.2,420.8,408.6
2194,44,0.0,364.4,364.4
2195,31,0.0,179.4,179.4
2196,149,1.2,428.0,426.8
2197,38,0.0,177.2,177.2
2198,80,10.8,173.2,162.39999999999998
2199,33,0.0,286.8,286.8
2200,113,0.0,439.6,439.6
2201,42,5.2,218.0,212.8
2203,40,11.8,210.2,198.39999999999998
2204,86,5.8,369.8,364.0
2205,130,5.8,285.2,279.4
2207,72,0.0,364.0,364.0
2211,78,7.0,298.4,291.4
2212,39,12.2,282.4,270.2
2213,127,8.6,354.2,345.59999999999997
2214,35,13.4,143.4,130.0
2216,127,8.6,424.4,415.79999999999995
2217,42,4.8,275.6,270.8
2218,93,1.6,352.6,351.0
2219,101,1.6,306.8,305.2
2221,39,13.4,435.2,421.8
2223,41,8.6,422.8,414.2
2224,37,13.4,433.2,419.8
2225,29,1.0,381.2,380.2
2226,103,0.4,436.8,436.40000000000003
2227,25,10.6,156.2,145.6
2228,40,3.4,212.8,209.4
2229,51,13.0,284.8,271.8
2230,28,0.0,145.4,145.4
2231,36,6.0,206.0,200.0
2232,60,1.6,258.4,256.79999999999995
2233,123,7.2,311.6,304.40000000000003
2234,22,7.0,148.4,141.4
2235,83,0.0,419.8,419.8
2237,43,4.8,172.2,167.39999999999998
2241,108,13.8,310.4,296.59999999999997
2242,26,28.2,135.4,107.2
2244,82,12.0,140.6,128.6
2245,19,1.4,205.8,204.4
2246,96,4.0,266.8,262.8
2247,57,2.6,367.8,365.2
2248,83,4.4,336.4,332.0
2250,138,0.0,421.0,421.0
2251,111,6.8,260.6,253.8
2252,39,0.4,204.0,203.6
2253,88,53.0,439.8,386.8
2254,79,4.6,436.8,432.2
2255,58,13.2,331.4,318.2
2256,69,5.4,322.4,317.0
2257,110,6.8,258.8,252.0
2258,85,0.2,130.8,130.60000000000002
2259,21,6.0,203.4,197.4
2260,75,0.2,341.4,341.2
2261,27,6.6,164.8,158.20000000000002
2262,144,1.2,437.6,436.40000000000003
